"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"log_lik[101]",-0.1736486608086,-0.16241928,0.0714454757408218,0.066397536765,-0.306874156,-0.0780770477,0.999974209564517,8835.52264652142,7484.81086772647
"log_lik[102]",-0.509681663369,-0.49902741,0.114968240498081,0.114212105826,-0.7110096365,-0.344212295,0.999904687270933,7650.57853942997,6736.5592617741
"log_lik[103]",-0.2648212859702,-0.25678632,0.0753866012367498,0.07293850851,-0.4031583165,-0.1547956875,1.00006373069114,9333.1361620614,8528.87446468184
"log_lik[104]",-0.05964713272716,-0.052469115,0.0329972849104314,0.0275676549141,-0.1222544575,-0.02080941385,1.00006240340602,7261.74216763871,7906.45695028055
"log_lik[105]",-0.03067607822947,-0.026754569,0.0173882840105434,0.014521511025,-0.0640207682,-0.0100447219,1.00023904597999,7704.29087505458,7218.38346743518
"log_lik[106]",-0.900059054165,-0.89213385,0.152791532534828,0.151099972191,-1.1644823,-0.658440189,1.00016746488312,6895.62710551038,7061.46873437767
"log_lik[107]",-0.888325740699,-0.879275755,0.151634525588248,0.148974309267,-1.15367514,-0.652756667,1.00041127265746,5590.17705524425,6264.05980391425
"log_lik[108]",-0.1401501469386,-0.13546955,0.0427019309437808,0.04143503763,-0.2174880185,-0.07870440695,1.00013793696452,7186.65832445276,7505.46472357199
"log_lik[109]",-0.536954303351,-0.52664615,0.130241382463708,0.126848335278,-0.7707698345,-0.3385173805,1.00021012029508,6021.03657671291,6794.92534016328
"log_lik[110]",-0.286268736605,-0.27797475,0.0787151122573315,0.075995770557,-0.4288732115,-0.1713723265,1.00000327254819,9486.09098381158,8408.0036663545
"log_lik[111]",-0.918732655513,-0.89566664,0.247235887172822,0.235391453136,-1.3655307,-0.5525626995,1.00021824548535,9044.49672815181,8191.26763674602
"log_lik[112]",-0.2753994391431,-0.266626605,0.08334085822605,0.080570451465,-0.4244060835,-0.15555589,1.00008450712412,7562.3760522329,6735.33823198676
"log_lik[113]",-0.1549395664398,-0.142833465,0.0696819295195018,0.062434235619,-0.287260725,-0.0638655526,1.00038121514997,7478.42852940567,6808.82653430155
"log_lik[114]",-0.436772520342,-0.43163937,0.0811660620081071,0.082065705456,-0.575335713,-0.3124511325,1.00017218850333,7073.10941361991,7794.88983535094
"log_lik[115]",-0.1070818028046,-0.101370635,0.0397254324851566,0.037304098902,-0.1814810115,-0.05332170885,1.0001749995009,9115.5654601566,6695.1574551209
"log_lik[116]",-0.432029418107,-0.42210769,0.10342209073279,0.101672831001,-0.613795236,-0.279679734,1.00084535888652,9841.29329766434,7830.90214029949
